19,Total,69.6,73.416,81.36940000000001,90.0,73.416,69.6,73.416,74.48,74.48
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
20,Organized Crime,66.24,55.199999999999996,44.160000000000004,36.984,66.24,55.199999999999996,36.984,55.199999999999996,66.24
20,Other Criminals,30.720000000000006,51.072,46.08,25.728000000000005,38.400000000000006,30.720000000000006,38.400000000000006,46.08,46.08
20,APTs,41.808,41.808,49.92,41.808,82.99199999999999,49.92,82.99199999999999,74.88,82.99199999999999
20,Other Governments,55.328,55.328,82.992,82.992,69.16,69.16,82.992,90.0,69.16
20,Competitors,52.800000000000004,29.480000000000004,58.52000000000001,52.800000000000004,44.0,44.0,52.800000000000004,52.800000000000004,58.52000000000001
20,Anarchist Insider,31.356,31.356,46.8,46.8,56.16,56.16,31.356,56.16,46.8
20,Anarchist Outsider,66.24,44.160000000000004,44.160000000000004,73.41600000000001,55.199999999999996,73.41600000000001,55.199999999999996,36.984,36.984
20,Total,66.24,55.328,82.992,82.992,82.99199999999999,73.41600000000001,82.992,90.0,82.99199999999999
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
21,Organized Crime,90.0,52.57490000000001,90.0,90.0,78.47,90.0,52.57490000000001,90.0,78.47
21,Other Criminals,49.199999999999996,41.0,41.0,27.470000000000002,41.0,41.0,41.0,54.53,54.53
21,APTs,53.760000000000005,30.016000000000005,44.800000000000004,59.584,44.800000000000004,59.584,35.84,53.760000000000005,59.584
21,Other Governments,29.48,29.48,24.689500000000002,44.220000000000006,44.220000000000006,36.85,49.01050000000001,49.01050000000001,49.01050000000001
21,Competitors,38.190000000000005,45.6,38.190000000000005,57.0,57.0,57.0,38.190000000000005,75.81,75.81
21,Anarchist Insider,70.49000000000001,63.599999999999994,53.0,35.510000000000005,35.510000000000005,35.510000000000005,35.510000000000005,35.510000000000005,70.49000000000001
21,Anarchist Outsider,42.88,64.0,85.12,76.8,42.88,42.88,64.0,85.12,76.8
21,Total,90.0,64.0,90.0,90.0,78.47,90.0,64.0,90.0,78.47
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
22,Organized Crime,79.2,79.2,79.2,79.2,44.220000000000006,52.800000000000004,66.0,87.78,66.0
22,Other Criminals,73.41600000000001,73.41600000000001,44.160000000000004,36.984,36.984,36.984,73.41600000000001,66.24,66.24
22,APTs,63.35999999999999,63.35999999999999,52.8,52.8,63.35999999999999,63.35999999999999,70.224,35.376,70.224
22,Other Governments,67.03200000000001,67.03200000000001,50.400000000000006,40.32000000000001,40.32000000000001,50.400000000000006,33.768,33.768,40.32000000000001
22,Competitors,61.199999999999996,41.004,73.44,81.396,61.199999999999996,73.44,41.004,73.44,61.199999999999996
22,Anarchist Insider,69.16,34.84,34.84,34.84,41.6,52.0,52.0,34.84,41.6
22,Anarchist Outsider,39.68000000000001,33.232,33.232,39.68000000000001,39.68000000000001,39.68000000000001,49.6,65.968,49.6
22,Total,79.2,79.2,79.2,81.396,63.35999999999999,73.44,73.41600000000001,87.78,70.224
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
23,Organized Crime,57.599999999999994,57.599999999999994,38.400000000000006,57.599999999999994,48.0,38.400000000000006,38.400000000000006,38.400000000000006,63.84
23,Other Criminals,31.356,20.904000000000003,26.130000000000003,34.752900000000004,31.356,17.5071,34.752900000000004,17.5071,17.5071
23,APTs,61.18000000000001,81.36940000000001,61.18000000000001,73.416,40.9906,61.18000000000001,81.36940000000001,81.36940000000001,40.9906
23,Other Governments,86.18400000000001,86.18400000000001,51.84,86.18400000000001,77.75999999999999,43.416,51.84,77.75999999999999,51.84
23,Competitors,20.368000000000002,36.480000000000004,40.43200000000001,36.480000000000004,20.368000000000002,30.400000000000002,20.368000000000002,40.43200000000001,24.320000000000004
23,Anarchist Insider,25.192000000000004,50.00800000000001,50.00800000000001,25.192000000000004,50.00800000000001,25.192000000000004,25.192000000000004,37.6,45.120000000000005
23,Anarchist Outsider,29.48,44.220000000000006,44.220000000000006,24.689500000000002,29.48,36.85,44.220000000000006,29.48,44.220000000000006
23,Total,86.18400000000001,86.18400000000001,61.18000000000001,86.18400000000001,77.75999999999999,61.18000000000001,81.36940000000001,81.36940000000001,63.84
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
24,Organized Crime,21.44,32.0,38.400000000000006,38.400000000000006,42.56,38.400000000000006,38.400000000000006,25.6,38.400000000000006
24,Other Criminals,81.396,48.96,48.96,41.004,48.96,48.96,61.199999999999996,41.004,81.396
24,APTs,90.0,90.0,57.92150000000001,86.45,57.92150000000001,90.0,57.92150000000001,57.92150000000001,86.45
24,Other Governments,22.893900000000002,34.17,22.893900000000002,22.893900000000002,27.336000000000006,45.4461,34.17,22.893900000000002,22.893900000000002
24,Competitors,34.84,69.16,52.0,34.84,69.16,52.0,41.6,34.84,62.4
24,Anarchist Insider,30.150000000000002,45.0,36.0,54.0,30.150000000000002,36.0,30.150000000000002,30.150000000000002,30.150000000000002
24,Anarchist Outsider,19.832000000000004,39.368,35.52,23.680000000000003,19.832000000000004,23.680000000000003,35.52,39.368,23.680000000000003
24,Total,90.0,90.0,57.92150000000001,86.45,69.16,90.0,61.199999999999996,57.92150000000001,86.45
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
25,Organized Crime,58.81260000000001,70.224,87.78,90.0,90.0,87.78,58.81260000000001,90.0,90.0
25,Other Criminals,45.6,38.190000000000005,75.81,75.81,38.190000000000005,68.39999999999999,45.6,45.6,75.81
25,APTs,26.934000000000005,40.2,53.46600000000001,40.2,48.24,40.2,48.24,53.46600000000001,53.46600000000001
25,Other Governments,12.1203,21.708000000000002,21.708000000000002,24.059700000000003,14.472000000000001,21.708000000000002,12.1203,18.09,12.1203
25,Competitors,50.00800000000001,45.120000000000005,50.00800000000001,50.00800000000001,50.00800000000001,30.080000000000002,45.120000000000005,45.120000000000005,30.080000000000002
25,Anarchist Insider,49.6,33.232,65.968,49.6,39.68000000000001,59.519999999999996,33.232,59.519999999999996,39.68000000000001
25,Anarchist Outsider,47.0,31.490000000000002,62.510000000000005,62.510000000000005,37.6,62.510000000000005,31.490000000000002,47.0,62.510000000000005
25,Total,58.81260000000001,70.224,87.78,90.0,90.0,87.78,58.81260000000001,90.0,90.0
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
26,Organized Crime,90.0,90.0,51.456,90.0,76.8,90.0,61.44,61.44,76.8
